Task,Ground_Size,Seed,Algorithm,Strategy,Local_Search,Heuristic,Sorting,Budget,Alpha,Model,Objective_f(S),Cost_c(S),Time_s,Node_Count,Open_List_Count,Solution_Set_Size
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.14099931716918945,1,1,7
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,12.0,1.0,YoutubeCoverage,33.0,11.67857289904319,668.9841568470001,453,1,7
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.11499691009521484,1,1,7
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,13.0,1.0,YoutubeCoverage,34.0,12.219069745533055,4619.860235691071,6669,1,7
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.14899492263793945,1,1,7
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,13.0,1.0,YoutubeCoverage,34.0,12.219069745533055,5915.415659427643,6669,1,7
youtube,1000,0,EfficientBFS,probing,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.11200332641601562,1,1,7
youtube,1000,0,EfficientBFS,probing,False,ub2,d,13.0,1.0,YoutubeCoverage,34.0,12.219069745533055,8858.60390329361,6669,1,7
youtube,1000,0,EfficientBFS,probing,True,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.14600181579589844,1,1,7
youtube,1000,0,EfficientBFS,probing,True,ub2,d,13.0,1.0,YoutubeCoverage,34.0,12.219069745533055,11406.711233139038,6669,1,7
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.13857245445251465,1,1,7
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,13.0,1.0,YoutubeCoverage,34.0,12.219069745533055,4692.463698625565,6669,1,7
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.13899755477905273,1,1,7
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,13.0,1.0,YoutubeCoverage,34.0,12.219069745533055,5909.47606420517,6669,1,7
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.18562102317810059,1,1,7
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,13.0,1.0,YoutubeCoverage,34.0,12.219069745533055,12054.404800653458,9765,1,7
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.14599967002868652,1,1,7
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,13.0,1.0,YoutubeCoverage,34.0,12.219069745533055,15807.795891523361,9765,1,7
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.1580057144165039,1,1,8
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,14.0,1.0,YoutubeCoverage,35.0,13.220896004528647,44125.65796661377,62671,1,8
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.17999958992004395,1,1,8
youtube,1000,0,EfficientBFS,probing,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.15900301933288574,1,1,8
youtube,1000,0,EfficientBFS,probing,True,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.19300103187561035,1,1,8
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.14101028442382812,1,1,8
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,14.0,1.0,YoutubeCoverage,35.0,13.220896004528647,45611.85650515556,62671,1,8
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.19100069999694824,1,1,8
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,14.0,1.0,YoutubeCoverage,35.0,13.220896004528647,58290.15632200241,62671,1,8
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.15456628799438477,1,1,8
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.1479959487915039,1,1,8
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.15300321578979492,1,1,9
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.18600034713745117,1,1,9
youtube,1000,0,EfficientBFS,probing,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.18500542640686035,1,1,9
youtube,1000,0,EfficientBFS,probing,True,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.18599748611450195,1,1,9
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.18300414085388184,1,1,9
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.18400216102600098,1,1,9
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.18300533294677734,1,1,9
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.19199872016906738,1,1,9
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.21801090240478516,1,1,10
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.2619953155517578,1,1,10
youtube,1000,0,EfficientBFS,probing,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.23200654983520508,1,1,10
youtube,1000,0,EfficientBFS,probing,True,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.20799732208251953,1,1,10
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.1840057373046875,1,1,10
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.2429962158203125,1,1,10
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.18058991432189941,1,1,10
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.25800204277038574,1,1,10
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.22000885009765625,1,1,11
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.27999281883239746,1,1,11
youtube,1000,0,EfficientBFS,probing,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.21701693534851074,1,1,11
youtube,1000,0,EfficientBFS,probing,True,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.256622314453125,1,1,11
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.2440042495727539,1,1,11
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.24100112915039062,1,1,11
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.2395787239074707,1,1,11
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.23900151252746582,1,1,11
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.25900721549987793,1,1,12
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.28609251976013184,1,1,12
youtube,1000,0,EfficientBFS,probing,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.27300524711608887,1,1,12
youtube,1000,0,EfficientBFS,probing,True,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.32593846321105957,1,1,12
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.2550046443939209,1,1,12
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.2859985828399658,1,1,12
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.25800418853759766,1,1,12
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.2950005531311035,1,1,12
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.2680058479309082,1,1,13
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.2879984378814697,1,1,13
youtube,1000,0,EfficientBFS,probing,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.2850048542022705,1,1,13
youtube,1000,0,EfficientBFS,probing,True,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.2890026569366455,1,1,13
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.2820007801055908,1,1,13
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.3410017490386963,1,1,13
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.2980070114135742,1,1,13
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.3750007152557373,1,1,13
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.34500622749328613,1,1,14
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.36099934577941895,1,1,14
youtube,1000,0,EfficientBFS,probing,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.297008752822876,1,1,14
youtube,1000,0,EfficientBFS,probing,True,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.39299535751342773,1,1,14
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.33701062202453613,1,1,14
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.34657788276672363,1,1,14
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.327009916305542,1,1,14
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.3659975528717041,1,1,14
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.3510115146636963,1,1,15
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.4530000686645508,1,1,15
youtube,1000,0,EfficientBFS,probing,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.3470039367675781,1,1,15
youtube,1000,0,EfficientBFS,probing,True,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.36800646781921387,1,1,15
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.3590087890625,1,1,15
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.40599775314331055,1,1,15
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.416013240814209,1,1,15
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.4089994430541992,1,1,15
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.3910093307495117,1,1,16
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.4419984817504883,1,1,16
youtube,1000,0,EfficientBFS,probing,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.38600969314575195,1,1,16
youtube,1000,0,EfficientBFS,probing,True,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.456005334854126,1,1,16
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.4340095520019531,1,1,16
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.47358131408691406,1,1,16
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.42666172981262207,1,1,16
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.4669992923736572,1,1,16
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.5000119209289551,1,1,17
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.5020010471343994,1,1,17
youtube,1000,0,EfficientBFS,probing,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.44666218757629395,1,1,17
youtube,1000,0,EfficientBFS,probing,True,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.6050007343292236,1,1,17
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.4370102882385254,1,1,17
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.47300243377685547,1,1,17
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.4390068054199219,1,1,17
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,1.1257696151733398,1,1,17
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.47667956352233887,1,1,18
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.6270003318786621,1,1,18
youtube,1000,0,EfficientBFS,probing,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.48300743103027344,1,1,18
youtube,1000,0,EfficientBFS,probing,True,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.438586950302124,1,1,18
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.47600865364074707,1,1,18
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.7459993362426758,1,1,18
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.456012487411499,1,1,18
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.5965735912322998,1,1,18
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.5270106792449951,1,1,19
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.8659999370574951,1,1,19
youtube,1000,0,EfficientBFS,probing,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.5230114459991455,1,1,19
youtube,1000,0,EfficientBFS,probing,True,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.5460009574890137,1,1,19
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.6290187835693359,1,1,19
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.5560009479522705,1,1,19
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.5470144748687744,1,1,19
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.614997148513794,1,1,19
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.552009105682373,1,1,20
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.6130023002624512,1,1,20
youtube,1000,0,EfficientBFS,probing,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.5090134143829346,1,1,20
youtube,1000,0,EfficientBFS,probing,True,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.6680006980895996,1,1,20
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.5810136795043945,1,1,20
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.5560023784637451,1,1,20
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.6140141487121582,1,1,20
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.5759913921356201,1,1,20
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.6190168857574463,1,1,21
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.6836519241333008,1,1,21
youtube,1000,0,EfficientBFS,probing,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.707017183303833,1,1,21
youtube,1000,0,EfficientBFS,probing,True,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.7039985656738281,1,1,21
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.6426510810852051,1,1,21
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.6899998188018799,1,1,21
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.5920140743255615,1,1,21
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.7185797691345215,1,1,21
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.6715953350067139,1,1,22
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,1.020003318786621,1,1,22
youtube,1000,0,EfficientBFS,probing,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.7450156211853027,1,1,22
youtube,1000,0,EfficientBFS,probing,True,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.9660036563873291,1,1,22
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.6920163631439209,1,1,22
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.8020021915435791,1,1,22
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.8630225658416748,1,1,22
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.8659963607788086,1,1,22
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.7130136489868164,1,1,23
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.8300034999847412,1,1,23
youtube,1000,0,EfficientBFS,probing,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.8026916980743408,1,1,23
youtube,1000,0,EfficientBFS,probing,True,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.8156251907348633,1,1,23
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.7880165576934814,1,1,23
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.9240009784698486,1,1,23
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.7852077484130859,1,1,23
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.8386876583099365,1,1,23
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.8100197315216064,1,1,24
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.827996015548706,1,1,24
youtube,1000,0,EfficientBFS,probing,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.8605854511260986,1,1,24
youtube,1000,0,EfficientBFS,probing,True,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.9225571155548096,1,1,24
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.7926208972930908,1,1,24
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.9100015163421631,1,1,24
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.8458466529846191,1,1,24
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.9360041618347168,1,1,24
